field,has_ref,has_extractor,strict,soft,levenshtein
title,1,1,0.0,0.678,0.678
abstract,1,0,0.0,0.0,0.0
language,1,1,1.0,1.0,1.0
date,1,0,0.0,0.0,0.0
issue_number,1,0,0.0,0.0,0.0
volume,1,0,0.0,0.0,0.0
acknowledgements,1,0,0.0,0.0,0.0
authors,1,1,"{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 1.0, 'recall': 1.0, 'avg_similarity': 0.871}","{'precision': 1.0, 'recall': 1.0, 'avg_similarity': 0.871}"
tables,1,0,"{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}"
figures,1,1,"{'precision': 0.5, 'recall': 0.571, 'avg_similarity': 1.0}","{'precision': 0.5, 'recall': 0.571, 'avg_similarity': 1.0}","{'precision': 0.5, 'recall': 0.571, 'avg_similarity': 1.0}"
keywords,1,1,"{'precision': 1.0, 'recall': 0.6, 'avg_similarity': 0.6}","{'precision': 1.0, 'recall': 0.6, 'avg_similarity': 0.6}","{'precision': 1.0, 'recall': 0.6, 'avg_similarity': 0.6}"
themes,0,0,"{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}"
section_titles,1,1,"{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.692, 'recall': 1.0, 'avg_similarity': 0.93}","{'precision': 0.692, 'recall': 1.0, 'avg_similarity': 0.93}"
content_tables,1,0,"{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}"
bibliographies,1,1,"{'precision': 0.591, 'recall': 0.565, 'avg_similarity': 0.565}","{'precision': 0.955, 'recall': 0.913, 'avg_similarity': 0.912}","{'precision': 0.955, 'recall': 0.913, 'avg_similarity': 0.912}"
id,1,1,"{'precision': 0.5, 'recall': 0.5, 'avg_similarity': 1.0}","{'precision': 0.5, 'recall': 0.5, 'avg_similarity': 1.0}","{'precision': 0.5, 'recall': 0.5, 'avg_similarity': 1.0}"
pagination,1,0,"{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}"
rights,1,0,"{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}"
