field,has_ref,has_extractor,strict,soft,levenshtein
title,1,1,0.0,0.662,0.662
abstract,1,1,0.0,0.998,0.998
language,1,1,1.0,1.0,1.0
date,1,0,0.0,0.0,0.0
issue_number,1,0,0.0,0.0,0.0
volume,1,0,0.0,0.0,0.0
acknowledgements,1,0,0.0,0.0,0.0
authors,1,1,"{'precision': 0.667, 'recall': 1.0, 'avg_similarity': 0.708}","{'precision': 0.667, 'recall': 1.0, 'avg_similarity': 0.961}","{'precision': 0.667, 'recall': 1.0, 'avg_similarity': 0.961}"
tables,0,0,"{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}"
figures,1,1,"{'precision': 0.357, 'recall': 0.385, 'avg_similarity': 1.0}","{'precision': 0.429, 'recall': 0.462, 'avg_similarity': 0.984}","{'precision': 0.429, 'recall': 0.462, 'avg_similarity': 0.984}"
keywords,1,1,"{'precision': 0.889, 'recall': 0.8, 'avg_similarity': 0.8}","{'precision': 0.889, 'recall': 0.8, 'avg_similarity': 0.8}","{'precision': 0.889, 'recall': 0.8, 'avg_similarity': 0.8}"
themes,0,0,"{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}"
section_titles,1,1,"{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.708, 'recall': 0.895, 'avg_similarity': 0.842}","{'precision': 0.708, 'recall': 0.895, 'avg_similarity': 0.842}"
content_tables,0,0,"{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}"
bibliographies,1,1,"{'precision': 0.64, 'recall': 0.696, 'avg_similarity': 0.696}","{'precision': 0.92, 'recall': 1.0, 'avg_similarity': 0.998}","{'precision': 0.92, 'recall': 1.0, 'avg_similarity': 0.998}"
id,1,1,"{'precision': 0.5, 'recall': 0.5, 'avg_similarity': 1.0}","{'precision': 0.5, 'recall': 0.5, 'avg_similarity': 1.0}","{'precision': 0.5, 'recall': 0.5, 'avg_similarity': 1.0}"
pagination,1,0,"{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}"
rights,1,0,"{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}"
