field,has_ref,has_extractor,strict,soft,levenshtein
title,1,1,0.0,0.828,0.828
overline,1,0,0.0,0.0,0.0
subtitle,0,0,0.0,0.0,0.0
abstract,1,1,0.0,0.997,0.997
language,1,1,1.0,1.0,1.0
date,1,0,0.0,0.0,0.0
issue_number,1,0,0.0,0.0,0.0
volume,1,0,0.0,0.0,0.0
acknowledgements,1,1,0.0,0.961,0.972
authors,1,1,0.0,0.25,0.25
editorial_team,1,0,0.0,0.0,0.0
body,1,1,0.0,0.556,0.556
tables,1,0,0.0,0.0,0.0
figures,0,0,0.0,0.0,0.0
keywords,1,1,0.87,0.87,0.87
themes,0,0,0.0,0.0,0.0
biographical_notes,0,0,0.0,0.0,0.0
id,1,0,0.0,0.0,0.0
pagination,1,0,0.0,0.0,0.0
rights,1,0,0.0,0.0,0.0
bibliographies,1,1,0.735,1.0,1.0
