field,has_ref,has_extractor,strict,soft,levenshtein
title,1,0,0.0,0.0,0.0
abstract,1,1,0.0,0.04,0.904
language,1,1,1.0,1.0,1.0
date,1,0,0.0,0.0,0.0
issue_number,1,0,0.0,0.0,0.0
volume,1,0,0.0,0.0,0.0
acknowledgements,0,0,0.0,0.0,0.0
authors,1,1,"{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}"
tables,0,0,"{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}"
figures,1,1,"{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 1.0, 'recall': 0.615, 'avg_similarity': 0.321}","{'precision': 1.0, 'recall': 0.615, 'avg_similarity': 0.321}"
keywords,0,0,"{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}"
themes,1,0,"{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}"
section_titles,1,1,"{'precision': 0.824, 'recall': 0.778, 'avg_similarity': 0.778}","{'precision': 0.882, 'recall': 0.833, 'avg_similarity': 0.833}","{'precision': 0.882, 'recall': 0.833, 'avg_similarity': 0.833}"
content_tables,0,0,"{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}"
bibliographies,1,1,"{'precision': 0.35, 'recall': 0.206, 'avg_similarity': 0.206}","{'precision': 0.75, 'recall': 0.441, 'avg_similarity': 0.435}","{'precision': 0.8, 'recall': 0.471, 'avg_similarity': 0.461}"
id,1,0,"{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}"
pagination,1,0,"{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}"
rights,1,0,"{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}","{'precision': 0.0, 'recall': 0.0, 'avg_similarity': 0.0}"
